tweet_id,text,label,candidate
1302076743436693504,@USER says the two folks who called each other out as unfit to be president.  #joebidenkamalaharris2020 #joebiden,NONE,Trump
1298797459485777921,"madison is rocking it!

#rnc2020 #rncconvention2020 #rncconvention #gopconvention2020 #gopconvention",NONE,
1292055765679837185,@USER never give into the left mob aka dems demands.. stay the course #americafirst not incompetent run cities or states so they can continue with their incompetence ... #trump2020 #bestpresidentever,FAVOR,
1288923493833289728,"@USER thank you! 
#trump2020🇺🇸 HTTP",FAVOR,
1295908663995953152,"there really is no election they probably should put on the ballet 1. hate @USER 2. line trump 
 @USER #trump2020 #covid19 #warroompandemic #blm #backtheblue #walkaway #screenwriting @USER",NONE,
1303744535785287680,"welp, there ya go. still good with this, trumpers?  #notmypresident     bob woodward book: in trump interviews for 'rage,' president says he downplayed coronavirus threat - the washington post HTTP",AGAINST,
1289028510988865536,"all of my family events will be called protests so we can gather. i’m 100% italian descent, so they sound like protests anyway. 😝we should all say we are protesting in anything we do, to get back to normal. #maga #trump2020 @USER @USER @USER @USER",FAVOR,
1299172047331917824,"omg it sounded so much like he said “donor”, not “daughter” - and i think that speaks for itself. #rnc2020",NONE,
1295907734307602438,love the roll call of states showing the beautiful diversity of america. #demconvention #bidenharris @USER,NONE,
1311092343425003521,"@USER oh, i hope he does because obama/biden aced that compared to the catastrophe trump created.",AGAINST,
1301734246114000896,the other swing voter  #2020elections #donaldtrump #blackvoters #blacklivesmatter #defeatingtrump #resistingtrump #swingvoters #joebiden #non-voters #voterturnout #gotv #getoutthevote #votersuppression #leftpolitics HTTP,AGAINST,
1287903129057591296,"@USER don't forget the thing about deductions for businesses for meals! for all those closed restaurants. and the other ones that force workers back to catch covid and then can't sue for unsafe working conditions. omg, cruelty is the point. @USER @USER #voteblue",AGAINST,
1302373787267223553,@USER @USER more democrat b/s. wakeup! #trump2020,FAVOR,
1301666580154249216,"can you believe kennedy lost in massachusetts? because he's not radical enough. 
#trumprally #trumprallylatrobe #maga #maga2020",FAVOR,
1292803089183977473,@USER neither should your brusband. #trump2020,FAVOR,
1303018006096814082,"""what the f--- are we doing that for? guy was a f---ing loser,"" @USER reportedly said after us flags were lowered to half-staff out of respect for mccain. this is what #trumpisatraitor really thinks about our  #vetsagainsttrump #joebiden #joebidenkamalaharris2020",AGAINST,
1287390124704239616,"@USER so glad that the ruling class doesn't get the covid. i'm not going to where a mask because i want to be like them!
#nomaskforme #maga 🍔⛳💰🇺🇲",FAVOR,
1311045971661541376,someone explain to me why presidents aren't required to have a security clearance and vetted before entering wh? we could have been spared 4 years of having a conman for a president!!!  #trumptaxreturns #trumpisbroke #securityclearance #bidenharris2020 #bidenharrislandslide2020,AGAINST,
1294680729914355715,"@USER i just wish the corrupt #democrats stfu!!!!🤬
#trump2020nowmorethanever #americafirst #maga 
great again HTTP",FAVOR,
1290679937230282753,@USER people are not happy that we have an inept and impeached for life occupant in the people’s white house. #notmypresident #votebluetoendthisnightmare #votebluetosaveamerica2020 #vote #novemberiscoming #november3rd,AGAINST,
1311071980490076160,"@USER @USER you are retailing this sh..t @ biden how about trump who is a serial slimeball &amp; womanizer i suppose some women like that kind of guy as u must also be the type who likes 200,000 deaths from covid in us 90% of which were preventabe had uk style measure been taken in hot spots",AGAINST,
1239352879787491328,"""you want me to name them?""

""yes.""

bernie is having none of your shit. 

#demdebate",NONE,Trump
1239394168939503617,"listened to both these guys for 2 hours tonight. much of what i heard is more big government that promises free/free/free, open borders, killing the oil industry and more. thanks, but we went through 8 years of that with obama and many of us do not want to go back.... #demdebate",NONE,Trump
1303768178812579840,"@USER well, i guess then we won't have to worry about his ""re-election"" wants/hopes &amp; desires after we re-elect him in november.

it'll just be full steam ahead agenda to move this country forward...

#trump2020 
#pence2024 
#trump2028 
#trump2032 

your world will be a nightmare...",AGAINST,Trump
1295890969703985156,"i love seeing barbara jordan, the first black woman (and first lesbian 🏳️‍🌈) to give a keynote speech at the dnc.
#demconvention 
#democraticconvention",NONE,Trump
1297637511750135819,"@USER @USER @USER you hit the bullseye.

""changing trump for biden is the same as shitting in your pants and changing your shirt""

revolution is what we need! we need to change the system.

@USER 

#notrump 
#nobiden 
#neverbiden 
#nevertrump",AGAINST,Trump
1295554522622787584,"michelle obama is so eloquent!!! i looked forward to hearing from her the most this evening. she never disappoints, only inspires!!!
#votebidenharristosaveamerica 
#voteblue",AGAINST,
1299199565174693891,so glad that shit show is over. fact checkers are busy tonight with all those lies. how pathetic! #rnc2020,AGAINST,
1217269671960858624,".@USER own organizers have threatened violence and shot a baseball field full of republicans, but president trump is the problem? #demdebate",AGAINST,Trump
1304477240483147776,and if this doesn't speak to the intelligence of a trump voter i don't know what does.  #bluewave2020 #biden2020 HTTP,AGAINST,
1311091840288989184,@USER @USER the end of biden's career will be due to senility. trump only has to display it.,AGAINST,
1311083336920596481,"@USER lol, biden needs a bump to keep him hummin'",AGAINST,Trump
1288640229885251590,1984 us election walter mondale was the #democratic nominee from minnesota. he took a female running mate geraldine page?? the only state he won was minesotta.  regan won d other 49,NONE,Trump
1302748884578566144,"@USER @USER you are not fooling anyone but yourself. you know clearly what qanon is. there's plenty of exchanges between you and them.

these types of deceitful tactics is why the majority of americans are walking away from republicans, trump and #maga to joe biden who they know to trust.",FAVOR,Trump
1293626409861238794,"@USER @USER 160,000+ americans have died from the #trumpvirus2020, get the hell off twitter and do your damn job!!! #votebluetosaveamerica #biden2020 #bidenharris2020",FAVOR,Trump
1305117836671684608,"good morning!

hey texas! *thirty days* until early in-person voting!

51 days to nov 3. 

mail-in ballots should be arriving any day. shout out when you receive yours please. 

we’re going to do this!

#joebiden #kamalaharris HTTP",FAVOR,Trump
1299174592754388992,"the democrats and @USER believe in the power of the government.  

the #gop and @USER believe in the power of the american people.

#maga #gopconvention2020",AGAINST,Trump
1311240221141286913,@USER i'm not american but i always think buchanan gets that title but trump is a shocker but then is he really entitled to be thought of as a president? he's really just the squatter in the white house.,AGAINST,
1311112583307563009,trump lies. trump manipulates. trump is a con artist. #debate2020 #debatetuesday,AGAINST,
1286779580284624898,@USER that’s so freakin cool #trump2020,FAVOR,
1311047065871495169,"@USER @USER @USER i’m not a big biden fan, but i’m old enough to remember when ds &amp; rs worked together, to forward the country. the world respected us. trump has divided us sharply &amp; the world now both prays for us &amp; is distancing itself from us, politically &amp; literally. 

trump is no good @ this. HTTP",NONE,Trump
1239358525224005633,biden committed to choosing a female vp #demdebate,NONE,Trump
1298825172653400071,#covid19 #rnc2020 hey i’m at the rnc to and i don’t have a mask on either usa … usa! usa! HTTP,NONE,
1304977264724058116,@USER @USER we already have one!! #trump2020,AGAINST,Trump
1301889118578802691,"@USER @USER @USER @USER omg.
that's definitely for iv.
@USER @USER @USER @USER @USER @USER 
#biden #joebiden",FAVOR,Trump
1292869258259701760,"“the big ten conference voted to cancel its football season this fall over concerns related to the coronavirus pandemic”
big10, a great example to follow! #covid19 #coronavirus #wearamask follow #joebiden’s example. he’s not a #covidiot  HTTP",FAVOR,Trump
1299686241282273280,"police 'literally saving our lives from a crazed mob
HTTP
#rnc2020 #riots2020 #randpaul HTTP",NONE,
1311113934422921219,which ever news organization is hosting the next debates - please turn off trumps mic when it's not his turn!#debates2020,AGAINST,
1217284411642671105,"i'm not a fan of bernie sander's but every time he says ""uman"", i can't help but smile. #demdebate",NONE,Trump
1300448438593744902,@USER @USER president trump will go down in history as the best president ever! #kag thank you president trump!,AGAINST,Trump
1311190923120967680,@USER trump's biggest fans are a group of right-wing terrorists just waiting for him to say the word.,AGAINST,
1287200528984932352,unbelievable. if it’s #blm then its okay? but bc it says “police lives matter” its graffiti and trumps fault ⁦@USER⁩ #trump2020 HTTP,AGAINST,Trump
1295926094407913472,hope. thank you! #demconvention,NONE,
1291224539020644353,"yates throws comey under the bus, beirut bombing, chocolate sauce epstein HTTP
#maga
#kag
@USER",NONE,
1239361956533936129,joe's medication is wearing off...🙄#demdebate,NONE,
1232494553715871746,"omg is bernie going to stroke out😳
#demdebate",NONE,
1311084311475609600,"@USER @USER ingraham, levin and hannity just said trump tore biden a new one tonight.",NONE,
1291431829254418433,@USER @USER do you think he wears silk underpants?  #votebluenomatterwho,FAVOR,Trump
1238610510938927104,"@USER ur the last person who believes in prayer. the art of the deception.

🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸
god bless america

drain the swamp
dump @USER

so help us god!
🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸

#dsdt2020 #maga2020
#kag2020 #bebest #unhinged #2020election #americafirst #berniesurge #coronavirus",AGAINST,Trump
1290843410287403009,@USER i am really sorry. i am going to go have a pacifico advil right now. goodnight! #fucktrump,AGAINST,
1300641964212224003,"@USER fuck.....run!! and

#votebluenomatterwho",FAVOR,Trump
1311065233356664833,"biden says he will focus on truth, here is the problem.  HTTP",AGAINST,Trump
1311047068283215873,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER trump also released his... via the new york times🤣🤣🤣,NONE,
1298240810136358913,"@USER @USER johnny, how is it that a fiscal conservative, principled, catholic man can support a socialistic, communistic , pro-abortion candidate and platform?  did you fall and hit your head?  did @USER hurt your little feelings?

@USER = anarchy and communism  #maga",FAVOR,
1302833593241268225,"@USER taken us to the edge of bankruptcy - physically, emotionally, mentally, morally, ethically, monetarily, nationally, patriotically......

i shudder to think of what might be the final push that sends over the edge. 

#votebluetosaveamerica #votetrumpout",FAVOR,Trump
1292891092992499714,"djia is at 93.9% of all time high, despite #democratstheenemywithin trying to tube the economy!!  #trump2020 defeats impact of #covid_19 !  live with it!  vote @USER dum @USER  go with @USER @USER",AGAINST,Trump
1225978892411904000,and your wages will be even lower. #demdebate,NONE,Trump
1310966679527198721,@USER biden just showing up and finishing wins! the expectation is set soooo low that he will win just by showing up. regardless of what happens.,FAVOR,Trump
1298098337946783745,"@USER @USER and like you, they are all squish #gop weasels who will be in tears on election night.",NONE,Trump
1297221553688653824,@USER fat fake flopper. look like a james harden level flop. #maga #kag,AGAINST,Trump
1232491745968979969,so many toxic pro-sanders trolls. #votebluenomatterwho2020 #demdebate,AGAINST,
1311211713685983232,"@USER @USER two liars, trump and issa.  you weren’t even witnessing the debate the rest of us saw.  one with a man who should be president and the other a raving lunatic psycho.",AGAINST,
1311130997644296192,"i think #chriswallace should shoot #trumpisbroke with a stun gun whenever he doesn't shut up. #debate #debate2020 yeah you #trump2020landslidevictory lovers, he's a loser, a cheater, a liar #votehimout",AGAINST,
1295721043789635584,⁦@USER⁩ you’re desperate to cheat! #northcarolina be smart! #votebluetosaveamerica from #trump! - . 2020 election voters have received absentee ballot request forms in the mail with trump's face on them - cnnpolitics HTTP,FAVOR,Trump
1298422731730345991,get it american? this is the beginning of tyranny! #trump #maga #magarollercoaster #votered2020 #blacklivesmatter  #communism #america #americafirst #blm #ccpvirus #socialism #fascism #americafirst # HTTP,FAVOR,
1300406781961818117,#joebiden will be president with our help: official campaign website | volunteer ⁦@USER⁩ sign up today  HTTP,FAVOR,Trump
1290437682959613952,trump’s 'full and complete' health plan promise joins a long list of unkept vows #votebluenomatterwho #voteblue2020 #teamjoe #biden2020  HTTP,AGAINST,
1238522666484731905,@USER canceling the #2020election so trump is president for 5 more years!,AGAINST,Trump
1296268531194105856,"#demconvention 

ok, we are now touching on mass unemployment. 

why the resistance to designating the unemployed as an eeoc protected class? *many* employers discriminate against those with a gap in their employment history. 

let's end this practice.",NONE,
1311284187295555587,"he wears a rosary around his wrist in memory of his son, he's not wired you bat shit crazy fools. #bidenwon #joewired #debates2020 HTTP",FAVOR,Trump
1301979582917038080,"#putinspoodle-in-chief:#trump is the most traitorous &amp; most vicious con man #trumpresignnow #trumpisacompletefailure #trumpviruscatastrophe  #voteblue #trumpisaloser #trumpdisrespectsveterans #biden2020 #trumphatesourmilitary #bidenharris2020tosaveamerica
 HTTP",AGAINST,
1311130348667826176,"since candidates spit stump lines to their base and the audience already has their mind made up, #debates should be eliminated from the process.

they are a waste of time and fuel the fire of hate.

#election2020 #trump #biden",NONE,Trump
1304933593093992453,who else is sick to death of being shamed for supporting #trump i’m not taking any of it anymore! #trump2020  don’t like it unfollow!!,FAVOR,
1267459209198817281,"@USER you can cling to that all the way to the election until you have to concede to joe biden because decent, patriotic americans do not want you as their president.

#votebluetosaveamerica",AGAINST,
1311104449725829121,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER rocky 4* not 3. rocky 3 was when rocky was up against mr. t. HTTP,NONE,
1232505641962496000,"@USER reference to the ny #nakedcowboy. he roams times square in tiny whitey underwear. #demdebate 
HTTP",NONE,
1247922391357014016,@USER @USER ha! ha! you’ve heard from one person.  there are many more on the other side who now see who trump is and will not vote for him again.  #joebidenforpresident2020 #trumpistheworstpresidentever #votebluetosaveamerica,AGAINST,
1300633206010642435,"@USER #joebiden the only one fit to do the job 💪🏻

#fbrpartytime #fbr

 #presidentbiden #november3rd HTTP",FAVOR,Trump
1288276712489463814,"if all the people who said they would move out of the us if trump got elected, we wouldn’t be seeing cities on fire, people dying and innocent civilians attacked and destroyed. @USER @USER @USER @USER @USER @USER #trump2020",FAVOR,
1311109813556912128,"@USER @USER @USER pays his taxes? lmao...biden and his wife avoided paying payroll taxes on their book profits by just paying themselves a small amount and leaving the rest in their ""corporation"" he tool legal loopholes like trump and everyone does.",AGAINST,Trump
1250426219486572545,@USER who could’ve guessed the party that’s so woefully inept at governing it couldn’t create a plan to repeal &amp; replace obamacare in 8 years would completely wilt under pressure dealing with a pandemic health emergency? #resist #votebluetosaveamerica #knowyourdeplorables,NONE,Trump
1311113115430510594,watching the presidential debate #trump2020 #presidentialdebate2020 #debates2020 #presidenttrump,FAVOR,
1311199464745398272,@USER @USER remains to be seen to what extent republicans will aid and abet and let this traitor trump ruin america and reignite racial strife of the past to ditch america into gutters.,NONE,Trump
1290585677445378048,"@USER @USER @USER @USER this needs to get around, in my opinion. #trump2020 #latinosfortrump HTTP",FAVOR,
1295551929477718017,"@USER @USER joe i know you think the governor has nice hair. no you can’t touch it. or smell it. no she is not who we picked as your vp.  i know you like her.  you will like the one we picked for you, i promise. #demconvention",NONE,Trump
1247917576279060482,"bernie has done the right thing, though he had no other option. to continue a two-nan contest, he and biden would have to tear each other apart. only trump would benefit, especially if he kept his maw shut and did nothing! #2020election 
#",NONE,Trump
1301157232562900992,"@USER @USER @USER @USER #globalist  and never #americafirst
he, along with #biden, pelosi, and kerry are deep in  #ukrainegate scandal.
#crooksliarsandthieves.
romney is part of the reason #wethepeople hired #trump to #draintheswamp 
#trump2020 HTTP",FAVOR,
1289886986585673728,@USER you are delusional ! #trump2020,AGAINST,Trump
1298252471811428352,"@USER @USER lol, the silent majority is silent no more #trump2020",FAVOR,
1299181844492169216,"looking at all the unmasked attendees listening to #45 not talk about all of his failed businesses. 🤔

did all the other black #45 supporters die? is that why i only counted like 2 in the unmasked  audience? 🦠🦠 

#hermancain #lasthoorah #rnchaos #rnc2020 HTTP",NONE,
1251606345314373633,"@USER you got that right, america won't be fooled, you'll be an #impeached one term @USER.

#covid19

#trumpistheworstpresidentever
#votebluetosaveamerica 
#votebluenomatterwho HTTP",FAVOR,Trump
1311210007195656193,@USER @USER when will trump start truthfully answering questions?,AGAINST,
1296259193591279618,why is @USER famous? wow another cringe-worthy musical number at the #demconvention.,NONE,
1295552689443688456,there she is there she is #demconvention,NONE,
1295543266163728386,extremely prominent friend-of-biden larry rasky shoutout there in the in memorium video. #demconvention,NONE,Trump
1311400571992039424,@USER just another company chased out by #democrat run state. #culp2020 to save wa. #redwave,AGAINST,Trump
1217276977457049601,she didn't deny it #demdebate,NONE,Trump
1311110805350473729,#presidentialdebate2020 tuned in! follow me if you #voteblue come on biden !! HTTP,FAVOR,Trump
1295468145038077952,"@USER ""oh my, our hero has finally stepped up to save the day.....after first  setting us up for failure.""
another diversion. ignore trump tweets and focus on winning.
#voteearly #voteinperson #votealldayandnight #nov3
#voteblue #votebluetoendthisnightmare",FAVOR,Trump
1299526319659679747,"all these protest are getting old. seriously, the looting, rioting, and the tearing down of major cities. what are these morons trying to prove? it is justifying the deaths of certain black people. i’m told, “this is what people do”... lol... 🤦‍♂️.... #trump2020",AGAINST,Trump
1296264153108303874,"@USER @USER yes
yes 
yes 
he is my president🇺🇸💝🇺🇸💝🇺🇸
#trump2020 
#iranianslovetrump
#iranianfortrump 
#makeamericagreatagain HTTP",AGAINST,Trump
1311093044402368512,"@USER @USER aren't most if not all political commentators biased?

#presidentialdebate2020 #debate #debates2020
#debatetuesday #byerudy chris wallace #walkaway #demexit #blexit #kag #maga2020",NONE,Trump
1311038572573622274,@USER @USER @USER @USER @USER @USER @USER trump’s got this in the bag!!,FAVOR,
1299006450501644289,"richard grenell rnc speech savages russiagate, globalism and democrats: &amp;#8216;the boss is the american people&amp;#8217; HTTP",AGAINST,Trump
1301708063037108224,ya’ll! 🤣💀 #nancyblowout .@USER i know you want to rt this but that’s usually what gets u in trouble 😉 #trump2020 HTTP,AGAINST,Trump
1296804367153192967,@USER @USER it's frustrating living in a state where @USER &amp; @USER can't get things in order because he is supported by @USER y'all only speak business soo when a company is doing bad the 1st thing they do is get rid of the leaders who stoked the fires. #voteblue,AGAINST,
1294372018704588818,"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER drain the swamp! this for ""corrupt political establishment"" !!! we the people reclaim control over our government #maga #maga @USER HTTP",NONE,Trump
1230350199731687424,@USER the spin @USER is trying to do on this debate is ridiculous! #elizabethwarren ran away with this debate.  #demdebate,NONE,Trump
1289287122591969280,sing with me now.... 🎵 #biden2020 🇺🇸#dumptrump2020 HTTP,AGAINST,
1296647927016968192,"@USER @USER #demconvention just said he will basically copy @USER cause he has no ideas of his own. #election2020 also #usa is much bigger the other countries so yes we would lead the world in #coronavirus cases. plus @USER didn’t want to close boarders, trump did early!",AGAINST,Trump
1301645975996506116,"i am proud to be one of the millions of “suckers” who chose to serve in the #usnavy or another branch of service.  unfortunately, our president, @USER, does not understand or respect our service.  as mister t said, “pity the fool.” #biden2020!

HTTP",AGAINST,
1311141535975534592,"@USER you made a joke of the office of the presidency. this wasn't a debate, you made it a circus. the only ones left are the still drunk on the koolaid cult 45....and even some of them are turning. have some dignity and resign! 
#bidenwonthedebate
#debate2020 
#trumpfailed",FAVOR,Trump
1287064644411183104,"@USER @USER no. i will not stand idly by!
i'm voting for @USER to truly make america great by reversing the damage done by the small p president &amp; his sycophants #maga 
#votebluedownballot",FAVOR,Trump
1303770580571820033,"from #bobwoodwards book #obamaswars, hmmm...
who thinks @USER should get the #nobelprize right away. we are bringing people home. @USER @USER 
#trump2020 HTTP",NONE,Trump
1297718026951892992,"patriots get this out! dems don’t want this out! keep blaming trump you pieces of garbage! 48 hour cure for coronavirus! retweet! #maga  this video is trimmed, find the whole video! HTTP",FAVOR,
1298332181270429696,"@USER @USER @USER @USER @USER can't refute any of what i wrote, eh?

#maga murderous authoritarians gaslighting america!",NONE,Trump
1296818311540301825,@USER so amazing. he is forsure guilty. i don’t see why we even give him due process. we must drain the swamp and assume these people are guilty from the beginning based on their political affiliations. that thinking is what makes us great. #democrat #bidenharris2020tosaveamerica,FAVOR,Trump
1311091602794872834,"@USER get lost.  
trump is a criminal &amp; a traitor.  

when biden has killed over 200k because he failed to lead, or when he has sold out his country to putin, lied &amp; cheated his way into the wh, destroyed america's standing, bribed dictators, lined his own pockets... then you can talk. HTTP",FAVOR,Trump
1294293363152375808,@USER he's for anything that will keep the public from seeing the abysmal quality of the democrat ticket.  #debates will separate the wheat and the chaff.,NONE,Trump
1291941685354729472,can you understand @USER when he speaks? #joebiden #biden2020 #10yearsofonedirection,FAVOR,Trump
1289206519909638144,"i'm begging some player in the ncaa to wear a #maga patch...please expose the hypocrisy of the left.
@USER",FAVOR,
1239358395167244288,"you better pick warren for vp if she’s willing, biden 👀 #demdebate",NONE,
1296546152838508544,@USER does bill barr not think the supreme court has better and more important matters to deal with than the hissy fits of a egotistical bigoted orange 74 year old baby complaining about twitter. #demconvention #billbarrhearing @USER @USER @USER,AGAINST,
1296228387393077249,"@USER see #2a supporters, the #gop is coming for your guns. ""*400 firearms seized by atf."" rise up! defend #2a!!!!!",NONE,Trump
1295520389368614914,@USER socialism is what the democratic party is trying to bring down on our own country!!! drain that swamp!! #trump2020 #trumpsaveamerica,AGAINST,Trump
1294351427985276928,"watching the #gop play identity politics with @USER shows the ineptness of politicians. it’s not about solutions, it’s about entertainment. identity politics doesn’t make people cross the isle, it just fans the flames for your own side. her record is enough ammo. focus!",NONE,Trump
1311186256156667905,@USER trump is going to be your albatross!,AGAINST,
1311078278728306688,@USER and trump won’t be able to creep around behind biden like he did to hillary. he has to stay in his own lane 👊🏻,FAVOR,Trump
1311237643024433152,"the nation watched last night as joe biden managed for the most part to not fall asleep, completely lose his train of thought or declare that millions of americans have died from coronavirus. HTTP",AGAINST,Trump
1298453235225722890,i bet you this kid is going to fake a stutter... #rnc2020,NONE,
1296420970400567300,@USER @USER @USER what is dumb? the fact that the fbi site shows zero results for #qanon as domestic terrorist?? and it false claim? proves #fakenews lurks again HTTP,NONE,Trump
1293331013762834437,"@USER @USER biden's ""...living will."" no truer words. 😂 well written statement. #kag #americafirst #trump2020 @USER @USER @USER",AGAINST,Trump
1246826359831367682,"when there's a mass killer on the loose in 3 predominant #democrat gorilla army states it's #democrat gorilla fighters it will kill!

the #democrat gorilla army will not be hard to #defeat in november if there are none left!

#demdebate #democratsaredestroyingamerica #trump2020",FAVOR,
1288086709570285568,#lyingtrump &amp; the ⁦@USER⁩ #gop are all a grave danger to the usa &amp; the world. with #trump #gop voter suppression &amp; use of foreign governments to interfere in the election plan now to be registered &amp; to #voteoutthegop even if you miss work. HTTP,FAVOR,Trump
1296879305855774721,@USER yay #trump2020 again,AGAINST,Trump
1239350746883252225,this is like some blooper reel from a movie about the #dnc 's worst nightmares.  #ebolacrisis #demdebate,NONE,Trump
1311207225826840579,"@USER same way trump paid so little in taxes,

he played and took advantage of the corrupt system put in place by those before him",AGAINST,
1255831977988632576,"democrats want to restore ""the soul of this country"" by forcing a racist rapist who promised wealthy donors nothing will change on a hopeless struggling population of young people. sounds like they just want to project the soul of degenerate rich people. #2020election #bluemaga",FAVOR,
1288048869176225792,trump’s next supreme court list could be really extreme..#trump..#gop  HTTP,NONE,Trump
1239341519645089792,joe biden started the debate by coughing into his hand onto a pen. #democraticdebate,NONE,
1311219611254378496,"@USER that wasn't a debate. it was joe &amp; chris trying to play chess with a pigeon!

trump's not going to improve with age, so i don't know about joe, but i'd tell trump to go &amp; debate all of his ass clowns!

this election's already decided, &amp; we're just waiting for the official votes!",AGAINST,
1295913353911689217,@USER @USER have they invited the cop who killed #georgefloyd or only the three cops who stood by and watched? #rnc2020 #blacklivesmatter,NONE,
1311213752323207168,"@USER @USER no way! i have it

biden 64

trump 24

joe the mechanic 32
(joe does his own numbers)",FAVOR,Trump
1284706239276920832,i am ready to see some #debates !,NONE,
1297774974455996419,long live carpe!  #qanon HTTP,FAVOR,
1292661159078723590,"@USER we will...thank you for checking
#biden2020 👍👍👍👍",FAVOR,Trump
1296234390666850304,"best of luck tonight @USER @USER 2020
#votebidenharris2020 #voteblue 📢
(i hear everyone is voting for you) ✔ HTTP",AGAINST,
1311134690468933633,shit. shitty. shit. show. #presidentialdebate2020 #dumptrump #notmypresident #makeamericanotrussiaagain #shutupman,NONE,Trump
1311141299672821760,"@USER no from me. 🗳🗳🗳🗳🗳🗳🗳
#bidenharris2020 
#bidenharris 
#bidenwonthedebate  
#bidenharrislandslide2020",AGAINST,
1298444528064634880,draco malfoy hasn't aged well #erictrump #rnc2020,NONE,
1311049497758187521,@USER @USER @USER @USER @USER yea trump was the one that told democratic governors to herd up the elderly into nursing homes which accounted for about half of covid deaths... oh wait no that was the dems acting on their own accord. its no wonder 5 blue states account for over 40% of covid deaths...,AGAINST,Trump
1311115008097492992,#debates2020 donald trump doesn’t know how to speak the truth about responses to covid-19.,AGAINST,
1311177075781447680,"@USER joe biden’s 47 years vs trumps 47 months. and trump wasn’t a politician, now that’s embarrassing for you joe. it is what it is because joe biden is who he is.",AGAINST,Trump
1298798893572878336,@USER you're still believing #liberal are best...so disappointing!,NONE,
1239361785993592834,“there are a number of women who are qualified to be president tomorrow.” joe biden has committed to picking a woman to be his vp. and we’re guessing the woman he ends up choosing is on our veep slate...  #democraticdebate HTTP,FAVOR,Trump
1310973102180966401,"@USER trump pulls off his face, to reveal that he has actually been joe biden this whole time. other joe biden cries out for his wife, but she is in joe biden's arms.",NONE,Trump
1311180453437726722,"@USER @USER @USER @USER the next one will have citizens asking questions. 

if trump interrupts biden as he's answering questions from the audience he'll look even worse than he did tonight.",NONE,Trump
1295870440133390337,"@USER #trump2020kag #maga
🇺🇸 ifbap 🇺🇸 please follow @USER 😊",FAVOR,
1297241272009318404,"@USER suburban women for biden!
#trumpdeathtoll180k... and climbing. a shameful milestone that this incompetent president holds some responsibility for. #dumptrump",AGAINST,
1224302088286547968,"@USER @USER @USER @USER they have enough info to convince republicans, they just don’t care

#votebluetosaveamerica 
#protectourdemocracy",FAVOR,Trump
1298739281947656199,"@USER @USER why don't you condemn the marxist domestic terrorist groups antifa/blm- why waste you dang time on ""qanon""??!! @USER #kag
HTTP",NONE,Trump
1311096274733510656,@USER really? anyone with a functional brain can see biden would be worse than obama,AGAINST,Trump
1301247613581307905,@USER he's going down folks #maga #trump2020landslide HTTP,AGAINST,Trump
1263767959513763840,"@USER he's despicable.
every honorable american citizen, and soldier should see it and despise it..

#trumpdeathtoll95k #resist #voteblue   #votebluetosaveamerica2020
#votebiden2020 #votebluetosaveamerica  #biden #joebidenforpresident2020 #voteblue2020",AGAINST,
1296154672458346496,"screw you @USER i hope every police dept in the country switches brands! law enforcement is a huge customer. you allow black lives matter, not blue lives matter?

you morons realize that blm is the democrat party? you guys are morons.
#maga
#bluelivesmatter 
#alllivesmatter",FAVOR,
1293652889873809409,"@USER can't wait to see you breakdown screaming when trump hands bidens ass to him
#trump2020",AGAINST,Trump
1232494922768449537,can someone send @USER home? #demdebate,NONE,
1295529167946158080,"@USER waiting for bernie!
#voteblue",NONE,Trump
1275952165945778176,@USER nazi ‘merica party line for u.  #votebluetosaveamerica,AGAINST,
1296651959844384772,"@USER “they will turn your kids gay right before antifa brainwashes jesus into eating your kids’ brains.”
-#rnc2020",NONE,Trump
1295734911811219457,"“if you take one thing from my words tonight it is this: if you think things cannot possibly get worse, trust me, they can and they will if we don’t make a change in this election....we have got to vote for joe biden like our lives depend on it.” - michelle obama, #demconvention",FAVOR,Trump
1299252431629561858,#rt @USER: can you tell the difference between a political convention that is an electrifying event versus one that was basically an extended zoom call? #rnc2020,NONE,Trump
1311088950870790152,"@USER 1988 brutal media takedown of candidate joe biden for  “mistruths”.

biden had to drop out of the 
1988 campaign bc of his chronic inability to tell the truth.

classic joe. where’s the media today?

let’s introduce a new generation to the same old joe.👇

HTTP",AGAINST,Trump
1311190144188284930,#debate. trump was honest and sweet for him.  joe lost left. no green deal no universal health and no defund police. he said i’m not for any of those.  so just vote trump is the result,FAVOR,
1242165562882625536,@USER not mutually exclusive with this clown. #votebluenomatterwho #votebluetosaveamerica HTTP,AGAINST,
1300790873366704136,"wisconsin governor urges trump not to come to kenosha HTTP
#dumptrump",AGAINST,
